1000001075	943.0806	696.6670	1118.2102	695.6845
1000003077	942.6365	697.3360	1119.1787	695.2133
1000005074	942.9625	697.5116	1120.3567	695.1104
1000007074	941.8899	696.7427	1121.9910	695.1473
1000009075	941.1681	696.8841	1144.2660	697.5085
1000011075	942.1179	695.5688	1121.7914	696.5965
1000013089	942.8787	695.4387	1119.8902	695.7584
1000015084	943.0417	694.8338	1148.8310	698.4675
1000017091	944.2264	694.5140	1117.6188	699.6890
1000019086	944.8539	693.7167	1118.9137	694.7404
1000021087	944.7613	693.5905	1121.5692	695.1419
1000023088	945.7380	693.2860	1119.4133	694.6836
1000025085	945.9785	693.5673	1122.9330	694.5703
1000027084	946.5836	694.9587	1119.9934	694.3696
1000029085	946.8023	693.4119	1147.4453	693.1303
1000031083	947.4101	692.4819	1125.1888	691.0952
1000033123	947.2854	691.2350	1123.4294	690.4489
1000035089	947.8722	691.3113	1123.5500	690.7951
1000037085	948.1203	691.8875	1123.3032	692.0288
1000039083	947.6912	692.2355	1121.6299	695.8896
1000041083	948.1400	693.2044	1122.8592	693.5315
1000043084	948.7827	692.3642	1124.1734	693.5644
1000045083	949.1241	690.7802	1124.4227	695.9080
1000047083	949.6010	690.8376	1145.8061	704.6601
1000049084	949.9936	689.8917	1125.0621	694.1103
1000051088	949.7716	691.3475	1123.9535	693.6390
1000053084	950.4337	689.9373	1126.9040	691.3855
1000055082	950.7262	689.3202	1154.2797	691.2073
1000057091	949.9055	688.9713	1126.4973	689.6504
1000059092	950.2096	689.0640	1126.5723	689.3142
1000061092	950.2016	689.0358	1125.7975	694.4293
1000063093	950.9831	688.8038	1122.2465	692.8926
1000065094	951.7882	690.2929	1153.4333	690.5248
1000067094	952.6542	689.4723	1118.3281	692.6398
1000069092	952.0253	689.9818	1120.5705	692.7762
1000071094	952.5415	688.7130	1122.7636	691.4961
1000073099	953.3867	688.4649	1125.3062	691.3822
1000075092	953.8201	687.3308	1146.7317	690.4885
1000077700	953.4402	687.5060	1125.0138	689.4185
1000079091	954.1892	687.8220	1127.6309	689.5456
1000081090	954.5890	686.9697	1127.7950	688.3810
1000083090	954.0282	686.8335	1127.7247	687.7626
1000085093	953.9834	686.7171	1128.4877	687.8179
1000087092	952.8004	687.0393	1128.0798	687.1523
1000089090	953.3928	687.3553	1127.8291	682.7933
1000091090	953.0508	686.2520	1128.3403	682.8123
1000093090	954.2305	685.5548	1130.4644	679.3874
1000095088	954.7822	684.2265	1129.9709	680.3030
1000097091	954.5561	683.8900	1129.8365	679.6628
1000099092	954.8476	683.1099	1154.9429	679.3085
1000101106	954.6946	682.9874	1131.8495	676.9853
1000103102	954.9117	681.8825	1134.1155	677.7459
1000105099	955.0249	680.8973	1134.5205	677.0719
1000107101	954.6368	680.2804	1134.4456	675.4901
1000109098	954.8134	679.9684	1134.4448	674.9711
1000111102	955.6070	680.6260	1132.7573	671.5618
1000113098	955.4017	680.0017	1134.8010	673.0781
1000115100	954.9621	679.4831	1136.2919	672.5354
1000117100	955.4024	678.6961	1134.3816	669.7428
1000119100	955.9517	677.7839	1116.5221	663.4805
1000121100	956.1823	677.2908	1118.1137	661.2654
1000123098	957.4353	677.0559	1149.5259	660.9505
1000125097	957.0713	675.6238	1123.3985	659.5590
1000127097	956.4085	675.0412	1124.2987	659.5276
1000129098	956.5038	675.7220	1127.1076	659.4272
1000131097	956.0016	676.3945	1127.6517	660.9703
1000133097	956.4828	676.0393	1127.2461	661.2905
1000135099	956.3466	675.8363	1128.8022	659.2919
1000137100	956.9859	674.3131	1129.1952	657.8637
1000139103	957.6361	673.6584	1130.5429	656.2312
1000141099	958.3066	673.4053	1129.9262	654.2455
1000143097	958.1560	673.4493	1127.9103	652.9212
1000145107	957.5907	673.8715	1131.9446	653.5109
1000147106	958.3580	673.5620	1126.7086	653.5208
1000149201	958.2791	673.4809	1129.3050	653.2026
1000151106	958.2873	671.5543	1127.1100	652.4791
1000153108	957.5192	671.0179	1129.7136	650.2092
1000155109	957.3234	670.5166	1129.0858	649.4466
1000157107	957.3571	669.8760	1134.2436	646.4131
1000159109	957.5197	669.0733	1131.5537	645.4997
1000161108	958.9856	667.9929	1122.0772	642.5748
1000163106	959.7615	667.6342	1116.9535	641.3444
1000165106	959.8518	666.1597	1114.0383	638.8121
1000167106	960.1491	665.7769	1114.0807	637.8399
1000169103	960.6825	663.7913	1136.1317	643.7433
1000171108	960.4445	663.9440	1117.6171	638.9328
1000173107	960.2945	662.8776	1134.7019	645.6419
1000175110	960.5888	662.4376	1122.1493	636.9422
1000177108	961.4408	662.1308	1132.0946	639.6641
1000179112	961.5924	661.8040	1116.3083	637.0045
1000181105	961.0116	662.6037	1136.1277	641.2591
1000183105	962.7022	662.7590	1114.9076	638.4297
1000185548	962.3725	663.0671	1115.5721	635.7042
1000187107	963.4703	662.3194	1116.1170	636.4624
1000189113	964.7682	662.2490	1118.9764	636.6052
1000191116	964.7146	663.0436	1119.2131	638.1018
1000193116	965.1793	662.5517	1119.3130	637.9506
1000195116	964.7896	662.6764	1120.3247	635.6343
1000197119	964.3360	662.5530	1119.9266	635.2372
1000199118	964.6273	661.9820	1119.5607	633.0642
1000201114	965.9866	661.2015	1119.4055	631.6331
1000203113	965.9757	660.4286	1120.7051	633.1502
1000205123	965.1569	660.3334	1119.0409	631.3865
1000207114	964.3042	659.9162	1120.4804	630.7065
1000209116	963.5389	658.5916	1120.0251	632.3115
1000211113	964.9673	658.0392	1117.8941	633.3328
1000213113	964.3398	657.9335	1108.6505	627.4651
1000215115	965.0500	658.5033	1107.5032	627.8724
1000217119	965.7075	659.0565	1120.1732	626.2056
1000219114	965.2854	658.4236	1118.8402	626.9471
1000221115	964.7139	657.5171	1118.1700	626.0129
1000223115	966.4458	656.9138	1117.8254	628.9097
1000225397	967.2807	655.8571	1108.9566	624.9338
1000227113	968.9040	653.7250	1103.7875	623.3260
1000229116	969.1583	652.4007	1104.6241	622.4264
1000231114	969.2287	651.2357	1106.8138	622.1244
1000233122	969.3919	650.6574	1107.8690	621.3790
1000235122	969.5927	649.6364	1104.4808	621.5408
1000237120	969.9266	651.2248	1106.6954	620.9769
1000239122	970.5753	650.0352	1102.2839	620.8189
1000241123	971.1198	652.0623	1106.0862	619.5406
1000243123	970.0576	652.4691	1103.4821	619.0417
1000245121	970.5500	651.7726	1108.3599	618.7151
1000247121	970.8241	651.2906	1102.7143	618.7801
1000249122	971.3821	651.1512	1105.3229	621.3021
1000251121	972.2112	650.3255	1105.2010	621.9526
1000253122	972.3373	650.0429	1103.9026	622.5107
1000255123	970.6199	649.2337	1103.4301	623.5335
1000257123	970.5294	649.0868	1102.9203	622.6666
1000259122	970.6192	649.4194	1100.4099	621.8621
1000261124	970.5894	649.0937	1100.9004	620.9463
1000263123	970.8187	648.2142	1102.4416	620.3837
1000265124	970.7894	649.1218	1101.2382	619.7645
1000267122	969.9988	650.0785	1102.5681	619.2086
1000269122	969.5666	651.0431	1103.8948	618.2474
1000271123	969.5151	649.8999	1091.8367	617.4123
1000273121	969.6029	650.1735	1092.9127	614.3608
1000275121	970.7449	648.6935	1090.9551	614.4080
1000277131	970.2432	647.8520	1090.9792	612.9570
1000279133	970.8584	647.2859	1090.2010	611.2878
1000281132	970.6600	646.0405	1090.3875	610.1711
1000283130	969.6810	644.8643	1091.7670	610.3194
1000285131	968.6494	644.0536	1091.1203	610.4101
1000287131	968.8884	642.8970	1091.8405	613.4018
1000289136	970.0063	642.6392	1091.6998	613.5486
1000291130	970.1160	641.8978	1091.0551	613.9149
1000293130	969.9041	640.4714	1090.1901	613.0412
1000295130	970.5220	639.8068	1087.6975	612.0570
1000297129	970.3077	639.4996	1091.9188	611.4049
1000299137	970.8980	638.8667	1091.6427	612.4907
1000301130	971.1696	639.3309	1093.6381	611.8447
1000303131	971.4026	638.7993	1092.5624	612.9473
1000305131	971.5896	638.3916	1091.5637	611.7003
1000307130	970.3260	637.4674	1092.3699	610.6220
1000309129	970.3344	636.5604	1088.9223	608.4282
1000311128	969.3700	636.1516	1088.6754	607.2025
1000313562	968.0983	635.9062	1088.2870	606.5146
1000315130	967.3012	635.0091	1090.1211	605.5525
1000317128	967.6841	633.8556	1091.4398	605.5156
1000319130	967.7903	632.5285	1088.4409	604.1677
1000321139	968.3795	632.2681	1086.0451	603.9489
1000323139	967.3873	632.2754	1084.0708	604.5825
1000325138	965.8022	631.5919	1085.2394	601.1921
1000327139	965.1528	631.4823	1084.0256	598.1236
1000329140	963.2731	630.6111	1086.5201	597.6433
1000331134	963.4290	630.0641	1086.6700	599.5933
1000333137	963.3811	630.5170	1085.0167	600.5041
1000335137	964.1428	630.0029	1084.4687	600.4298
1000337138	965.5530	629.6889	1085.1299	599.2652
1000339137	964.9950	629.9849	1083.5623	597.0382
1000341138	965.1993	629.6170	1081.7237	593.2720
1000343139	965.0470	629.2892	1078.8514	594.3324
1000345739	965.1664	630.0571	1077.4300	594.4787
1000347136	965.5198	630.9384	1078.9031	592.6280
1000349136	965.8435	631.7886	1072.4889	593.2254
1000351136	967.8956	631.0883	1075.3185	594.8936
1000353136	969.4963	630.4655	1074.4402	594.3413
1000355137	969.8758	629.1243	1073.6894	592.5694
1000357135	969.5726	628.1312	1073.7952	585.1334
1000359140	969.2569	628.0753	1071.0324	591.7622
1000361135	969.4030	627.7040	1068.7583	589.7282
1000363136	969.7940	626.3930	1073.9641	591.8354
1000365147	970.1647	625.6358	1063.4161	590.6843
1000367146	970.2777	623.9906	1073.6535	590.2825
1000369143	970.9000	623.2377	1066.8432	589.0101
1000371144	971.7948	622.6898	1065.0774	587.5963
1000373147	972.7350	622.4167	1065.7933	586.3220
1000375146	974.9372	622.1484	1066.2544	586.8668
1000377146	976.7107	620.1001	1067.3085	588.3156
1000379146	976.6187	618.0568	1067.7731	585.1365
1000381145	978.3311	616.5234	1082.7251	585.0377
1000383146	976.5833	615.0942	1068.8028	581.1284
1000385145	977.6231	614.1652	1065.2624	577.8577
1000387145	978.2320	613.2743	1066.5782	579.7999
1000389147	978.1830	613.1046	1066.1949	578.7292
1000391145	979.4634	613.1350	1064.0670	576.5739
1000393146	978.3765	612.7446	1066.0463	575.3730
1000395143	977.7569	611.5182	1064.0048	575.7101
1000397145	977.4169	610.3448	1066.5304	575.9046
1000399143	977.4849	609.9533	1065.5063	578.7240
1000401143	977.2728	611.0450	1067.2992	578.5448
1000403144	976.7820	611.1617	1067.6684	577.1188
1000405145	976.3265	610.6381	1068.8168	577.0803
1000407144	976.5260	610.2442	1067.7941	578.1858
1000409155	977.4972	610.0201	1066.6799	577.9314
1000411155	977.4305	610.0145	1065.5463	577.9976
1000413153	976.9302	610.4681	1065.5869	578.2346
1000415153	975.9673	610.3096	1066.3554	576.5121
1000417151	974.2340	610.6768	1067.3862	576.9918
1000419153	973.7713	611.0747	1068.0171	575.7461
1000421157	972.6957	611.1016	1066.7323	576.7806
1000423157	972.5152	612.0882	1066.8862	576.6826
1000425149	971.6481	611.5947	1065.2619	576.2447
1000427153	972.1380	613.1858	1066.3290	577.2605
1000429715	971.0041	613.6602	1063.5387	577.5164
1000431152	970.2599	614.0703	1064.8941	576.7478
1000433152	969.5922	614.3953	1064.5442	575.4392
1000435609	968.6968	615.2905	1062.8406	575.5592
1000437152	969.1197	614.8144	1063.4531	575.7124
1000439153	969.1310	613.7766	1062.8354	576.4620
1000441152	967.3455	614.1504	1062.9502	579.5557
1000443152	968.0621	612.9756	1062.8231	579.4483
1000445154	967.6485	613.8426	1062.2729	578.6105
1000447150	967.1481	615.4548	1062.6836	576.8212
1000449151	966.9777	615.0342	1062.6076	573.7270
1000451148	967.2217	614.5489	1060.2350	573.5270
1000453160	968.9168	613.4858	1060.5290	574.0065
1000455161	968.5532	613.2169	1059.6771	574.5356
1000457159	968.6499	613.6451	1059.2302	575.5043
1000459159	968.5738	612.7996	1060.6867	574.3271
1000461161	970.0152	613.9846	1060.8983	573.7079
1000463163	970.0716	613.9851	1063.2539	574.0776
1000465161	970.2508	613.2488	1060.9769	573.3867
1000467162	970.0165	613.4296	1059.4953	575.7943
1000469158	968.6842	614.3357	1058.8952	575.2568
1000471159	968.4811	615.0339	1060.0336	574.1861
1000473160	968.4954	614.0513	1062.0058	571.2645
1000475161	969.0814	613.7000	1060.8389	572.0078
1000477160	969.0935	613.1085	1061.4350	572.8687
1000479160	968.2829	613.2889	1061.4091	573.6007
1000481157	968.4081	612.8669	1060.5814	573.8464
1000483158	968.6218	613.0900	1039.6359	575.2015
1000485159	970.0819	613.1040	1062.8865	576.6094
1000487158	970.9841	613.1459	1062.4406	575.5994
1000489157	970.5252	612.9991	1045.5449	574.6019
1000491159	969.3158	614.1801	1065.8907	573.3797
1000493158	969.7321	613.3313	1068.4119	570.8103
1000495158	968.8680	611.8898	1067.5849	570.2043
1000497170	968.9894	611.5228	1046.1741	570.4458
1000499169	969.3023	612.0061	1068.2219	568.3233
1000501169	970.4046	612.9236	1069.7883	569.1599
1000503486	969.0689	613.6230	1051.4818	568.9901
1000505167	970.1142	612.9162	1072.1194	571.7996
1000507169	969.0015	613.3857	1073.9057	567.4355
1000509167	969.0145	613.5858	1075.5113	567.5694
1000511169	969.1451	613.5880	1076.6712	566.2063
1000513168	968.8571	614.5938	1053.0625	567.7573
1000515168	969.8527	613.8968	1054.6732	566.1177
1000517167	968.9740	613.6641	1054.3213	565.3520
1000519167	966.1257	612.4913	1078.6221	565.9671
1000521166	965.8714	613.1220	1054.2806	567.4939
1000523166	965.5842	613.5858	1056.2605	568.9302
1000525166	965.8680	615.0563	1054.5384	568.6940
1000527169	966.3438	615.2750	1059.2755	568.3522
1000529168	966.8892	615.6620	1058.7528	568.1979
1000531167	967.2333	614.8854	1058.5827	567.2512
1000533167	966.9996	614.3017	1058.9178	567.3983
1000535168	967.2985	614.2415	1059.9052	566.4324
1000537166	967.3801	613.4065	1060.0272	566.6058
1000539172	966.1783	613.5650	1073.0103	566.1970
1000541177	965.3414	613.8675	1073.6360	562.5226
1000543178	965.2803	614.3007	1055.6654	568.1746
1000545176	966.4700	613.5784	1054.9784	568.4131
1000547177	965.9709	613.9232	1078.1652	570.0680
1000549185	965.5519	613.6074	1079.3093	569.2440
1000551178	964.6009	613.7752	1053.2803	566.5024
1000553176	964.2355	613.8203	1071.5444	565.9201
1000555174	964.8338	613.7539	1073.0965	568.0059
1000557177	965.1655	613.4498	1065.8744	565.2101
1000559177	965.7693	612.6199	1069.0921	568.9251
1000561175	964.8374	612.4699	1064.1996	566.3120
1000563174	965.0660	611.1753	1063.5137	568.8983
1000565173	966.5599	610.6844	1060.6832	568.8528
1000567176	967.5394	610.3923	1059.3554	571.1742
1000569178	967.7455	610.7307	1055.7145	570.7249
1000571174	968.0797	611.4609	1056.6941	572.3925
1000573174	967.1202	612.9130	1057.0989	573.3646
1000575175	967.6527	613.8746	1056.3049	572.4775
1000577175	969.5264	613.9460	1053.4645	572.1608
1000579175	970.9173	613.5274	1053.0634	572.7527
1000581175	971.1734	613.3003	1051.7317	573.9190
1000583174	972.8255	612.8512	1055.2015	573.5346
1000585186	973.9361	613.9171	1054.6722	572.2078
1000587185	975.6427	614.2249	1057.3651	572.5776
1000589184	975.1224	614.3494	1058.9790	574.2466
1000591185	973.7185	614.4505	1056.7990	574.6889
1000593183	973.7436	615.1991	1057.6177	576.8150
1000595184	976.0912	614.4985	1058.4242	574.3139
1000597184	976.4062	614.6214	1057.0818	571.7325
1000599182	975.4427	615.2984	1059.0741	572.3413
1000601181	976.0932	614.7586	1058.6829	572.7472
1000603182	976.0761	615.0918	1059.4851	574.2689
1000605182	975.7436	615.7455	1061.9036	575.0714
1000607182	976.5397	616.7060	1062.6529	575.1318
1000609183	977.9309	616.2067	1060.7535	576.1617
1000611184	978.3123	616.5774	1063.3071	573.1522
1000613183	978.5798	617.0431	1063.8180	571.2563
1000615184	978.6443	616.9285	1065.1844	575.9154
1000617181	978.9008	617.0822	1066.7914	577.4806
1000619181	977.5435	616.8995	1066.2815	577.6106
1000621181	976.1909	615.9629	1063.9669	578.6630
1000623183	977.4540	616.2446	1063.0242	579.9727
1000625183	977.0954	615.7464	1063.2233	580.7233
1000627183	975.0933	616.2349	1064.0231	580.8499
1000629199	974.3000	616.2690	1065.7891	582.2351
1000631191	974.2733	614.5098	1063.5708	585.0400
1000633193	973.4450	614.0673	1063.2204	586.0394
1000635196	971.7586	612.3251	1063.7977	586.9328
1000637190	971.4997	611.8200	1062.1126	581.0729
1000639189	969.2928	612.1044	1061.8178	581.8907
1000641193	966.8725	612.4494	1061.9744	582.5135
1000643191	965.9396	612.8119	1060.3643	585.1199
1000645189	963.3057	612.7636	1056.0368	587.4430
1000647191	957.8139	612.2894	1055.7941	589.1667
1000649191	954.1576	611.9934	1053.3031	586.2299
1000651192	952.6582	611.3140	1053.4945	585.1386
1000653189	952.0222	611.6416	1053.6864	584.7491
1000655189	951.5834	609.9650	1052.0006	585.1272
1000657187	951.6255	609.9454	1053.5236	583.3661
1000659191	950.1530	610.3344	1053.4934	583.6210
1000661190	949.9017	609.4589	1052.9822	582.9390
1000663189	948.5043	610.5036	1052.3175	583.7691
1000665191	948.9280	610.5463	1050.8120	586.7518
1000667190	948.0739	609.6700	1051.6150	587.5413
1000669188	947.6503	608.8593	1051.1856	587.3342
1000671197	949.1836	608.4600	1052.5262	587.4497
1000673199	947.0788	608.3714	1066.2924	587.2020
1000675199	947.4587	608.5797	1066.8755	588.4714
1000677200	947.5979	609.3184	1063.5399	587.1995
1000679198	946.9969	608.7489	1069.8133	588.6573
1000681201	946.9541	609.9155	1060.0256	586.8220
1000683199	946.8466	608.9137	1070.5626	587.6216
1000685200	948.0537	607.8681	1072.0340	588.6726
1000687199	948.5119	609.1521	1069.4074	587.9003
1000689197	948.1791	609.2944	1068.0354	586.2787
1000691197	947.9837	609.9555	1068.7000	586.4509
1000693198	950.1857	611.0818	1066.3830	585.0466
1000695197	951.0218	611.2440	1063.8884	586.5653
1000697199	952.3921	611.8742	1058.3274	585.0956
1000699198	955.5110	610.3768	1059.4534	586.5037
1000701200	959.8973	608.7023	1060.1663	586.5629
1000703196	959.8637	609.5379	1058.3904	585.5836
1000705199	960.8722	610.1795	1058.5917	587.2602
1000707199	963.9954	610.6962	1058.7922	585.8124
1000709199	967.0122	609.6028	1030.8923	585.1383
1000711198	968.0823	609.6447	1028.5753	586.0776
1000713195	968.4869	608.6210	1029.8780	585.1488
1000715198	969.4298	607.3255	1048.8842	584.2160
1000717208	969.4243	606.1788	1031.9607	582.6134
1000719206	971.4822	605.2325	1032.7543	584.0431
1000721205	972.9346	605.7199	1030.5800	585.4777
1000723206	972.5678	606.8938	1052.7286	586.4412
1000725203	973.4464	606.0030	1031.6670	586.5268
1000727206	973.0594	606.7356	1033.9455	586.5533
1000729208	972.6434	607.3527	1034.5375	586.7013
1000731207	971.6928	607.9672	1060.2291	586.2391
1000733204	971.3300	607.8996	1037.8671	586.0363
1000735206	970.2810	608.2164	1045.6179	584.5809
1000737206	969.9648	607.9776	1044.8773	585.2207
1000739206	969.3011	608.4268	1047.7805	584.7813
1000741205	969.3444	608.9321	1053.1425	584.0833
1000743206	970.0959	608.8168	1053.9520	582.5299
1000745206	969.4919	608.1028	1053.9302	582.4579
1000747205	968.9579	607.4264	1057.1706	582.5658
1000749207	969.6795	607.6591	1057.8404	582.3636
1000751204	970.0528	608.2153	1061.1638	583.9422
1000753204	970.4604	607.8275	1062.9648	584.8184
1000755205	969.5218	609.4365	1064.0306	583.4739
1000757205	969.2268	609.6054	1065.3582	584.6500
1000759204	969.0362	608.4333	1066.0285	585.5818
1000761215	969.4738	608.3709	1066.6796	583.6150
1000763215	969.7464	608.2363	1068.4651	584.1025
1000765213	969.7383	608.3198	1070.2575	585.1198
1000767214	969.2612	607.9323	1071.4257	586.2714
1000769214	968.6553	608.2637	1074.1085	584.7379
1000771214	968.3326	607.6059	1072.7055	582.2604
1000773213	967.3084	607.4943	1072.0940	582.8350
1000775213	967.3644	607.0669	1073.0212	582.9367
1000777212	967.7701	607.1509	1075.4086	584.2906
1000779212	967.3424	606.1591	1076.2846	583.7289
1000781212	965.8478	606.8498	1074.8958	584.1407
1000783214	965.1332	608.1458	1074.4647	584.2739
1000785214	966.3287	607.6644	1075.1766	583.9973
1000787214	966.6880	607.1060	1076.9163	582.1484
1000789211	967.7456	605.6718	1077.0111	582.5003
1000791213	966.1900	605.0609	1075.6315	582.1870
1000793213	965.0597	605.5078	1073.8454	581.3941
1000795220	965.2412	605.9526	1071.2183	580.2823
1000797213	965.6139	605.5655	1072.0208	579.1581
1000799213	966.2565	605.1623	1072.4225	581.4427
1000801215	966.9742	605.1442	1066.5165	578.2517
1000803212	966.2977	605.4471	1062.2298	578.5496
1000805221	964.2023	606.1016	1061.9066	576.4120
1000807221	963.6692	606.4295	1059.4372	577.0188
1000809222	962.9053	605.3076	1059.3484	575.4636
1000811220	961.9007	605.0437	1058.9424	574.4864
1000813222	961.9336	603.8425	1060.3505	573.9147
1000815223	962.4645	602.7944	1056.4157	570.9667
1000817223	963.2401	601.2399	1058.0920	571.8906
1000819224	964.6584	599.2947	1056.2007	571.8613
1000821221	966.0774	597.4533	1057.8714	573.4447
1000823220	967.0200	596.6964	1059.5424	574.7513
1000825223	967.6253	596.4639	1062.9058	573.5715
1000827830	968.2914	596.7777	1062.9562	572.1928
1000829220	968.5720	597.2937	1062.1262	571.2152
1000831221	969.1748	597.7854	1063.9016	569.5987
1000833221	970.3304	595.8225	1058.7762	567.5619
1000835221	970.9520	593.9113	1061.4088	567.7338
1000837221	971.2173	594.0791	1061.4470	566.5123
1000839219	971.8137	593.6353	1058.9791	566.4434
1000841221	971.8595	593.6860	1059.0366	565.8112
1000843222	973.8229	593.0066	1056.9842	565.8951
1000845217	974.3821	592.5914	1055.5751	566.0635
1000847219	975.3945	591.6375	1056.0337	566.0349
1000849228	976.5960	591.9532	1058.1104	561.4391
1000851231	977.2124	592.4656	1054.3901	564.8069
1000853230	976.6986	593.1492	1059.5931	562.6018
1000855230	977.5123	592.6975	1057.3250	562.5977
1000857229	977.4532	592.4270	1049.7641	560.3741
1000859229	977.2585	592.7092	1044.0359	556.8065
1000861228	977.3243	591.4954	1044.4772	555.7220
1000863229	976.2159	591.9988	1051.2063	559.5761
1000865228	974.9574	590.3716	1045.5315	557.9964
1000867229	975.5199	589.3582	1043.2504	560.3881
1000869229	976.0955	588.2156	1046.5385	554.7870
1000871230	977.1997	588.0015	1044.2234	553.9566
1000873227	978.2422	588.0743	1044.0997	552.5737
1000875228	978.4321	588.2406	1045.9986	553.0368
1000877227	978.1172	588.6792	1045.2740	552.7940
1000879228	981.2594	586.9238	1044.9169	553.6378
1000881229	980.8624	585.8758	1045.9550	553.2654
